asset_id,display_name,tx_hash,listing_id,listed_at,price_lovelace,listing_type
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35393934,ADA Ninjaz - Aramar #5994,f54ad60d3b6b30301d4097e7bf73ac5d24544cea84087bce06af3977028b8b4d,20628743,2022-10-23T09:49:05.969Z,140000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35343533,ADA Ninjaz - Aramar #5453,542a88dff451c6f0260b5179cc1157209408b27df775e6acfd9ffce12fd381e1,20628422,2022-10-23T09:11:07.051Z,340000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36303132,ADA Ninjaz - Aramar #6012,eeb534f86e9119700802010aa0c9ff838710fc1ba2ec86a86132c2628a1db189,20627986,2022-10-23T08:15:08.341Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30363437,ADA Ninjaz - Aramar #0647,48f9c45ea5fecdc942905fc2a32569c7f2f36752aa4b9b3a189a3c4567adfd42,20615448,2022-10-22T09:35:24.926Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36303939,ADA Ninjaz - Aramar #6099,c5b7e14f898c6eca5ca917d2f8bc8a4e162eade71cf61469d0929c7b6e23a274,20610146,2022-10-21T22:33:56.508Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33363838,ADA Ninjaz - Aramar #3688,7298d74c05891dde6f6bdcc257fe9603e7275603c0d4cf1902e12d258045c05e,14794104,2022-10-21T15:52:30.555Z,249000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37363536,ADA Ninjaz - Aramar #7656,d5cefe30c8da3686ef60518af475cd69a6ffca5021afd104dec5c765a3530bbe,14796255,2022-10-21T15:50:21.808Z,1000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a38373430,ADA Ninjaz - Aramar #8740,921172db26b55665b1647514a83b4694812a261a6c2b98472cbf357d3f192830,19565575,2022-10-21T15:49:28.784Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31323935,ADA Ninjaz - Aramar #1295,7bd8d23185775ed81b301b32c6b2713813ae62bdd03ffcc1927cedaf4559f4dc,19566958,2022-10-21T15:48:25.061Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37373233,ADA Ninjaz - Aramar #7723,20552cf2fc1d684ac8057be6e0cc6fa099bdfa88686404fa0cdc29b299dca19c,19000152,2022-10-21T13:37:28.743Z,1100000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32323537,ADA Ninjaz - Aramar #2257,20fbabdce7e846809f52873116b0c5daafeda8337b2a6d88b28e16e33d28d1ed,20603633,2022-10-21T11:34:35.965Z,478000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34333138,ADA Ninjaz - Aramar #4318,660cbdf1b779606c1977ee9ddfd6ab28e164c8421b7c8079c8964a3140257d11,20603610,2022-10-21T11:29:20.102Z,240000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a38313437,ADA Ninjaz - Aramar #8147,81c74ea407c6feb97c12d57e2939cc4efbc1bd9b5357d131dd19522b93562f6b,20603584,2022-10-21T11:25:16.401Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35333832,ADA Ninjaz - Aramar #5382,50bfb7e839560ba013a38e9aaaf19f172cedf8585b133a6e0c6213805723d765,20603574,2022-10-21T11:24:32.484Z,185000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34393931,ADA Ninjaz - Aramar #4991,c887541f9ce82188cde2e3e2aa154b1f91efba59f05dbfd9436727d7bd844921,20603567,2022-10-21T11:21:36.576Z,185000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30363635,ADA Ninjaz - Aramar #0665,3a7ffaa64de54c76f4a7ea45863dbc651ace1fa119d1cb6816bb37d04f5f3930,20603561,2022-10-21T11:19:20.538Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33363432,ADA Ninjaz - Aramar #3642,a2788b3ea0b7e27e119d54f44292fafdb233c9d3e56364b959993307d8814ee3,20559322,2022-10-17T13:38:20.000Z,499000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34333139,ADA Ninjaz - Aramar #4319,300c9c623397185c330523698bcd72de24270acfbcf1fd6b183310e6940ead70,20538191,2022-10-14T20:31:14.037Z,350000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35383537,ADA Ninjaz - Aramar #5857,5a8f9f60577974d57b4bb55be28bf2b787526821de7368742c24f44c1adfaa6d,19504865,2022-10-13T22:46:17.781Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34353336,ADA Ninjaz - Aramar #4536,b4df2999f54bd2fc80ddb27609c2e693ac250868e314e5ed047d79b5f69fb75d,20514485,2022-10-11T14:49:43.564Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33393436,ADA Ninjaz - Aramar #3946,c74ed7d75805132bab5af6a995dfec216ec0a40673eae83f916f7dfeec640df5,20499849,2022-10-08T21:37:34.565Z,350000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34333630,ADA Ninjaz - Aramar #4360,ee2545bdf2112b455afc717a69f2cf7eac0e049df1bd767c29197ac96648de25,20493861,2022-10-07T21:10:26.667Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33353138,ADA Ninjaz - Aramar #3518,38e863b7f6d3e072ad215d723cd8b818036b46f5bc6a4a579d7a4db0ec811570,14794017,2022-10-05T11:53:05.608Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37313137,ADA Ninjaz - Aramar #7117,537176f278a2d5bcd15889110ed8026139d60b89d4e1df1d387ce1f7e6683445,20475037,2022-10-04T12:47:13.136Z,1000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34353537,ADA Ninjaz - Aramar #4557,a9c72237869a6769fb74f71b3f641f789a65581c0a81b38a2d84bf421c5d8c34,20454074,2022-09-30T08:56:09.240Z,221000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31343535,ADA Ninjaz - Aramar #1455,a224150301c607de285aee878621e3843747294d39c43cf48a205d30a766c81b,20448067,2022-09-29T07:44:03.960Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31383739,ADA Ninjaz - Aramar #1879,b8d3b8bab538b0cfa1c5ecee82e12f2119dc43031f1eb9744cba18fadde2689b,20448053,2022-09-29T07:39:02.428Z,1000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31343133,ADA Ninjaz - Aramar #1413,6fcbf1677a6924fd0bffd269a178a20e7c52586cdbe5faad538a53c270d21108,20447343,2022-09-29T03:14:56.925Z,180000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30383435,ADA Ninjaz - Aramar #0845,b71e667d4e3183d86da065e50a0b5dbd0212357a8f6ebc345c8360f094212cc8,20443198,2022-09-28T12:17:04.193Z,500000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32343535,ADA Ninjaz - Aramar #2455,0a5235a38612a32e570b2ec7bdb34807fe0d3af56741be03b0b36b0de47f44e3,20419258,2022-09-23T17:54:05.788Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37393231,ADA Ninjaz - Aramar #7921,003156f2b37b20f327ea8fa14b7c58bab3a07a3f8b1d4264bc2ddfdf5d04dd8e,20344448,2022-09-22T14:03:07.951Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37383034,ADA Ninjaz - Aramar #7804,f8ca3dca1185a371b21cd5e3068fe6b4f3a188b503cb222775de18ef45271b71,20407700,2022-09-21T13:24:03.713Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31353638,ADA Ninjaz - Aramar #1568,8483740372a8449538a7c76a910f3d35776596f9de83de2083e09023965c3445,20404859,2022-09-21T02:42:02.984Z,303000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36313433,ADA Ninjaz - Aramar #6143,23dfd56ee1258601364d86c5190f6c8c4834529ee3008e35974bc7b47d79e399,20404843,2022-09-21T02:37:01.000Z,333000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30313939,ADA Ninjaz - Aramar #0199,8d97fc5179e7733fe44126a9578d854a2ffa22dc93d37f2fb05c217db44e1818,20404837,2022-09-21T02:36:02.523Z,499000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32393236,ADA Ninjaz - Aramar #2926,b56591d1ad393c757aa7764dbfec4d1470bb6625233f2cb36dee4b6151c96121,20398507,2022-09-19T18:14:02.788Z,140000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36363339,ADA Ninjaz - Aramar #6639,84a51fc6acadf3d603d42e76777965f2a05b3df74747faef593f5cca2e3607a0,20397339,2022-09-19T13:53:04.822Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35393133,ADA Ninjaz - Aramar #5913,7e891d213fb30b99e44228ad905c3b6441795a3b1f1a1f8f7232fc748195ee0c,20397342,2022-09-19T13:53:02.738Z,298000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37383937,ADA Ninjaz - Aramar #7897,5c1e5c4a472f1015797c6ca3a5c7ba5beb13e6e99538501278e5136cdd9a83ea,20397334,2022-09-19T13:51:02.966Z,187000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37313039,ADA Ninjaz - Aramar #7109,06d0985c8ac186634aec3d4f0a5d439bf5b044a7d703b4f52b15d04dd97d617d,20389995,2022-09-17T14:51:02.200Z,320000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30303934,ADA Ninjaz - Aramar #0094,8fd75fabfe553f0a5e76f3f653436baf00891fcc3671e45d04375e4acfc64b47,20390039,2022-09-17T14:50:02.678Z,400000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a38363833,ADA Ninjaz - Aramar #8683,7ca28a5f448bd87ed5ff1bf62ff595aff656b7407081a713cb76de7236d558c0,20389989,2022-09-17T14:39:02.391Z,245000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31373938,ADA Ninjaz - Aramar #1798,0aa8d558a0ba66070b6186f2ab1b744de26cd182bcf9a0bd8a3778dd3955e2da,20389926,2022-09-17T14:26:02.455Z,245000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37373234,ADA Ninjaz - Aramar #7724,26ed1f364845d7794c65405c13bbbd4be4341976c5987fb3f217cd256d3a0550,20381728,2022-09-15T20:44:03.092Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33333237,ADA Ninjaz - Aramar #3327,cc2203085b685414a2d0ae7e9c0da3800a40b830b11950f58692d24bba08765b,20211848,2022-09-14T13:17:02.834Z,899000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33313738,ADA Ninjaz - Aramar #3178,acfe9403e55f1cdfe14fa2a4ed785d779aa61d1f0da41cadcfdf6710a4e5af45,20369190,2022-09-12T14:27:03.639Z,1200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33373532,ADA Ninjaz - Aramar #3752,d8c57014dd89fd7611740bef559544226037c4af8703d67b3bf0f674bfc55cec,20366104,2022-09-11T18:03:02.707Z,160000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36313332,ADA Ninjaz - Aramar #6132,778f8050c1c5a02d825d3dde3832877236fd6b89c130296d5b24d8853e2db4f5,20362326,2022-09-10T19:49:03.398Z,300000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31313635,ADA Ninjaz - Aramar #1165,25ae14d92e568de225a87494d0bbdf9e1d6cce37e00d197cc90771ee3c915dab,20359619,2022-09-10T08:24:55.347Z,399000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37303735,ADA Ninjaz - Aramar #7075,83be48948a910334ccab37cee3080962c95c16490570ad81d16654b0583f0f57,14795933,2022-09-10T05:02:03.056Z,380000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36363431,ADA Ninjaz - Aramar #6641,fa4792367dacbe5e6ba7a48404edd3eb189568bfacaf98ccc25666ed0395f61f,14795669,2022-09-10T05:01:38.071Z,380000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32333933,ADA Ninjaz - Aramar #2393,71b8d193044b536e0e29687403e845263028c16637eee43363c80259ac3b2eb1,20349731,2022-09-08T13:34:02.674Z,158000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34353031,ADA Ninjaz - Aramar #4501,12333dffc96255f9934a9bbdabf1f3a695bd9025ee6b118661ba3cbc75e0ebbe,20345063,2022-09-07T15:37:04.758Z,2000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35313534,ADA Ninjaz - Aramar #5154,4dc9278c8bfaa3d5bf4ac30ab1996b6960b465d24f6cffa159aca9b959dfcca1,20342896,2022-09-07T03:38:02.718Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35323237,ADA Ninjaz - Aramar #5227,7804c71ed53e902047fb0262cb3adaf2e5bd4918fd00866536995813318877a3,20338762,2022-09-06T12:41:02.800Z,160000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37343831,ADA Ninjaz - Aramar #7481,345ea11524cb5270f7c5f12ca79971b59fc423c5874e345b87ffda75d4ddee3f,20330868,2022-09-05T01:15:04.103Z,180000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36353835,ADA Ninjaz - Aramar #6585,e9ceb7004f5a62083b20d2d3d3df23c94d85fb5c49865fa064ef9143827cc6f2,20323889,2022-09-03T18:43:07.022Z,300000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35323536,ADA Ninjaz - Aramar #5256,42747986ce5bafc64855f7a73a21933a1fad6cb2b0f9af7fc4f248902a4a70ec,20227631,2022-09-02T07:39:01.657Z,25000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32393936,ADA Ninjaz - Aramar #2996,ee46a137ec44e059ce4107a76d0e4f2b2613e0db1eb5b8902f51220476a58898,20314158,2022-09-01T07:19:04.782Z,355000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37383139,ADA Ninjaz - Aramar #7819,8e3dc14146b331b4679fe1cb0b69333ac5229476de3168c176eed00be6a859de,20309491,2022-08-31T12:17:02.444Z,245000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a38353632,ADA Ninjaz - Aramar #8562,8f8e90deb9a5ce109bc1f81097765c3925a5f0adb13db777a0bb220f04c8b368,20306339,2022-08-30T20:27:11.493Z,750000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37313834,ADA Ninjaz - Aramar #7184,068ae16da27cbe4f19b6c0b7bf907f0abb756fecafc723b5f04302f027b6c356,20300295,2022-08-29T14:54:03.115Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31393938,ADA Ninjaz - Aramar #1998,3f8f59ec9ac5e5293db0dc46506ba1b48a207d041509606f8307654e3f78cc82,20297818,2022-08-29T01:15:03.910Z,205000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31343033,ADA Ninjaz - Aramar #1403,9352a841334b3162acae6bf9bdbc1d2c40ebfe2b469238421a084ff3f3cdb382,20284209,2022-08-26T16:41:03.995Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32383636,ADA Ninjaz - Aramar #2866,04bdfaf847c74237502eb8c5514b7141b4522f3edcf742fe2cc07b022c979b1b,20283571,2022-08-26T14:58:05.640Z,174000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30343334,ADA Ninjaz - Aramar #0434,7f38a95575f5455f951c7509f6d557f4a61f9ecaac79fbe8f1fe18593b5a129c,20067447,2022-08-24T17:22:03.728Z,240000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31303938,ADA Ninjaz - Aramar #1098,d75df56a88cc59fb96ee019b6eba7c201bcafa2f6e0a4fd985199d3c49a9846b,20071799,2022-08-22T01:49:03.846Z,888000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35373233,ADA Ninjaz - Aramar #5723,83b293994d94264b21b736c2944e89bdac11c78cb18f35cc887a9fd239828632,19559554,2022-08-21T23:35:04.130Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37323332,ADA Ninjaz - Aramar #7232,0f8b455eeb87d48bb7c43c0a07833bb5dcc3c69f66402ccf3a138a997015bf15,20223203,2022-08-16T12:28:02.555Z,395000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37303738,ADA Ninjaz - Aramar #7078,dcbe58385784a181268d1a2b72a84718b1110e6d208d0d6eb52462daa90fca94,20208951,2022-08-14T04:51:02.478Z,285000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30303839,ADA Ninjaz - Aramar #0089,ba77e9d1b134b3c66f048e0bf7f0b5c05ca9079668415b013ffc8c0fd5a92ab6,20202409,2022-08-13T03:03:02.326Z,699000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34303133,ADA Ninjaz - Aramar #4013,4bacce0f0583c033474441502d6539ca992ad13f1274286303d823c07250dc6a,20202401,2022-08-13T03:00:33.607Z,399000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35373630,ADA Ninjaz - Aramar #5760,c127b111aec969176eaa2afce45b9c19165cd4993ce4e667301defdc5363aadf,20202393,2022-08-13T02:58:01.946Z,300000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32383032,ADA Ninjaz - Aramar #2802,649bd2c1b410121822d13952e152d27b988253c587620ae138c393de54461bc5,20202389,2022-08-13T02:57:03.860Z,499000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30343934,ADA Ninjaz - Aramar #0494,9c07a3994fe65f087cdef0f7e8d22866a6d881b7688ef24fb1621c40e16a15a0,20200890,2022-08-12T20:44:05.101Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31363337,ADA Ninjaz - Aramar #1637,a6a10715d0fbe40b6b496e5fc535d9143a3ef8bdac1487020471bd7a735f24b2,20193514,2022-08-11T12:23:05.525Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32333334,ADA Ninjaz - Aramar #2334,4026c5cf394ee1f43a3d2f846c2d779b27bcd52d046bd3f7fb9411b06ed7d345,20193517,2022-08-11T12:23:04.467Z,150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35343038,ADA Ninjaz - Aramar #5408,1afc900c0eecefb25f66160448bf4a0d59662f1e95ee13b3d877ca187daf2445,19586816,2022-08-11T03:47:04.792Z,1250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31383139,ADA Ninjaz - Aramar #1819,db9f0877452afc40ef8acd45cb077b5a05443860b1a3b10545aea5120f547f84,20171116,2022-08-07T10:29:02.530Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30303031,ADA Ninjaz - Aramar #0001,4fb366223473fcd4b748643e61d116bb0a8c8aab28c82d1ce006a21a8f700b2f,20153674,2022-08-04T14:49:49.000Z,1000000000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32373137,ADA Ninjaz - Aramar #2717,8204ee71813afb30c39130c1eeab8d77f09643484cefcd03d944cb187996f261,20130865,2022-08-02T02:56:03.860Z,2150000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33343034,ADA Ninjaz - Aramar #3404,d45403ac57582c93adaf463027a09ff565187ab0ebe284d48b773536b359c0ba,19573907,2022-08-01T12:27:04.696Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a36373739,ADA Ninjaz - Aramar #6779,6c4f104778e07b4137d735ebc55f655f5a89a44487c037d64974bc5fc93a93e5,19585257,2022-08-01T11:49:04.094Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a37323734,ADA Ninjaz - Aramar #7274,ddb4dc25342f9af4c884ada1bfe39f48008da4812bf55f838bdcd97bdfbf2051,19199131,2022-08-01T11:28:07.734Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a34383033,ADA Ninjaz - Aramar #4803,4863e649e6e5f1d61d82932d3bdad05edf4f2af0a01adec27387312461a044be,14794707,2022-07-31T05:33:01.815Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31333636,ADA Ninjaz - Aramar #1366,be18d7c49274d3e5f0e65464aa11065a4c5e012f5417db0fd2f91aee2940661e,20094651,2022-07-30T18:23:06.009Z,220000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33313230,ADA Ninjaz - Aramar #3120,5acae260d6553db800c4ffa431c363922d59ff2ed6c536ee09fee53e142328da,19585125,2022-07-29T10:21:02.743Z,250000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a31303536,ADA Ninjaz - Aramar #1056,92ea789298eda95f08e6833f70c09e539644079fe960793520e5f77d27cef661,19199705,2022-07-29T09:57:01.903Z,199000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a32383337,ADA Ninjaz - Aramar #2837,98e360fb582e0742048e65c811bbd9abb77395462167d4ba12af0a9464d8c44e,20094574,2022-07-28T17:00:42.000Z,450000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a30333136,ADA Ninjaz - Aramar #0316,d8ad9812745bd7581973ed8ce369de158e71be75eb7854c2debd0295b0a0d2fa,20091659,2022-07-28T03:11:06.912Z,799000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a35343036,ADA Ninjaz - Aramar #5406,755eb84345846e9a85a323205bda4fae0202cbe1f58b72f0d6b8d1cf85b2bd27,20086139,2022-07-27T08:14:03.451Z,200000000,SINGLE_ASSET
83c0ab67afc9148bd1571b7a14de1df03cd5624f5992d3b8ec84d6fb4164614e696e6a617a33393036,ADA Ninjaz - Aramar #3906,e69640435662a5f3a4489f49c37f3173be9edb81da4325bd6e7101002629a21d,19964974,2022-07-10T04:56:07.284Z,890000000,SINGLE_ASSET
